id,nombre,x,y,distrito,wdDistrito,poblacion,distrito_imagen
https://example.org/partidos/campo/1616,OT DIAZ MIGUEL:PAB:BC:1,44116796.0,448050427.0,Tetuán,http://www.wikidata.org/entity/Q1773540,160002,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Madrid%20al%20cielo%2072.jpg
https://example.org/partidos/campo/288,CLUB REAL CANOE NC:WA,44340400.0,447402700.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/436,CDM PLATA Y CASTAеAR:F7:1,43914954.0,446705972.0,Usera,http://www.wikidata.org/entity/Q953368,142746,http://commons.wikimedia.org/wiki/Special:FilePath/%28Usera%29%20Palacio%20Real%20de%20Madrid%20Julio%202016%20%28cropped%29.jpg
https://example.org/partidos/campo/2037,IES PEREZ GALDOS:EXT:HK,43895178.0,448129062.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/1891,Cз CEIP REP VENEZUELA:HK:1,43953788.0,447078587.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/1875,CDM PALOMERAS:PABMIBC2,44631871.0,447062421.0,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,220345,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Ciudad%20Lineal%2001.jpg
https://example.org/partidos/campo/1875,CDM PALOMERAS:PABMIBC2,44631871.0,447062421.0,Moratalaz,http://www.wikidata.org/entity/Q2076109,92814,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20de%20Vallecas%20-%20Aerial%20photograph%20%28color%2C%20contrast%2C%20tone%29%20%28cropped%29%20Moratalaz.jpg
https://example.org/partidos/campo/1875,CDM PALOMERAS:PABMIBC2,44631871.0,447062421.0,VILLA VALLECAS,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/1839,Cз NUEVA CASTILLA:,44756113.0,447001434.0,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,117501,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20fondo%20la%20Villa%20de%20Vallecas.jpg
https://example.org/partidos/campo/252,Cз SAN JUAN BAUTISTA:FS,44422814.0,447825086.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/252,Cз SAN JUAN BAUTISTA:FS,44422814.0,447825086.0,Ciudad Lineal,http://www.wikidata.org/entity/Q1763694,220345,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20de%20Madrid%20-%20Ciudad%20Lineal%2001.jpg
https://example.org/partidos/campo/381,Cз RUFINO BLANCO:PB:FS,44053369.0,447684184.0,Chamberí,http://www.wikidata.org/entity/Q1763370,138204,http://commons.wikimedia.org/wiki/Special:FilePath/Nuevos%20Ministerios%20%28Madrid%29%2001.jpg
https://example.org/partidos/campo/317,CDM PALOMERAS:EXT:FS:2,44631871.0,447062421.0,Villa de Vallecas,http://www.wikidata.org/entity/Q1947988,117501,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20fondo%20la%20Villa%20de%20Vallecas.jpg
https://example.org/partidos/campo/317,CDM PALOMERAS:EXT:FS:2,44631871.0,447062421.0,,http://www.wikidata.org/entity/,,
https://example.org/partidos/campo/994,IB S.P. HORTALEZA:F7:1,44449369.0,448131805.0,Hortaleza,http://www.wikidata.org/entity/Q1928529,198391,http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%2C%20Canillas%203.JPG
