partido,campoId,local,visitante,resultado,fecha,deporte,wdDeporte,deporte_descripcion,deporte_imagen
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_9_3,https://example.org/partidos/campo/1010,MAPED,CHAMARTIN UNITED,2-1,2014-12-21,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_8_2,https://example.org/partidos/campo/1617,MAPED,GEA FC,1-3,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_2_5,https://example.org/partidos/campo/1010,MAPED,LA BANANA MECANICA,1-4,2014-10-19,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_12_3,https://example.org/partidos/campo/1339,MAPED,HORTALEZA SAINT GERMAIN,0-1,2015-01-25,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_14_1,https://example.org/partidos/campo/1009,MAPED,INDECISOS CLASSIC 7,0-1,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_16_2,https://example.org/partidos/campo/1008,MAPED,FARRULLUELAS,0-1,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_4_4,https://example.org/partidos/campo/1010,MAPED,FLORY F.C.,2-4,2014-11-02,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_186_6_5,https://example.org/partidos/campo/994,MAPED,HTZ TEAM DUBAI,4-3,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_5_5,https://example.org/partidos/campo/1618,IN YOUR FACE,HOUSTON PORRETS,24-31,2014-11-15,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_7_1,https://example.org/partidos/campo/1618,IN YOUR FACE,RESACA,19-49,2014-11-29,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_12_4,https://example.org/partidos/campo/1618,IN YOUR FACE,SPARTANS,66-29,2015-01-24,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_17_3,https://example.org/partidos/campo/1618,IN YOUR FACE,JOVENES REINSERTADOS,2-0,2015-03-07,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_9_4,https://example.org/partidos/campo/1655,IN YOUR FACE,MIC,44-38,2015-01-31,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_4_2,https://example.org/partidos/campo/418,IN YOUR FACE,CARL MALONE DE LA ISLA,41-49,2014-11-10,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_1_3,https://example.org/partidos/campo/1618,IN YOUR FACE,ARRINGO PRESS,18-49,2014-10-11,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_11_1,https://example.org/partidos/campo/1618,IN YOUR FACE,CB EL PARDO,36-23,2015-01-17,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_355_15_5,https://example.org/partidos/campo/1618,IN YOUR FACE,LOS ISOTOPOS DE SPRINGFIELD,58-31,2015-02-21,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_387_9_6,https://example.org/partidos/campo/786,JARRA Y PEDAL,LUNA NUEVA,0-7,2014-12-21,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_387_6_1,https://example.org/partidos/campo/787,JARRA Y PEDAL,BOCA SENIORS,3-2,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_387_11_5,https://example.org/partidos/campo/786,JARRA Y PEDAL,MARISCAL,2-4,2015-01-18,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_793_5_4,https://example.org/partidos/campo/787,JARRA Y PEDAL,ATLETICO AMORRURTU,0-0,2015-02-22,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_387_2_5,https://example.org/partidos/campo/787,JARRA Y PEDAL,LOS TINTALES,5-5,2014-10-19,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_793_2_3,https://example.org/partidos/campo/1231,JARRA Y PEDAL,CHELISPOOL,0-1,2015-02-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_387_4_3,https://example.org/partidos/campo/787,JARRA Y PEDAL,MESIKTAS F.C,0-5,2014-11-09,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_793_7_2,https://example.org/partidos/campo/786,JARRA Y PEDAL,CARLETO TEAM,0-0,2015-03-08,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20DISTRITO_futsal_7_3_2,https://example.org/partidos/campo/306,"G. DIEGUEZ -LARRA ""A""",JUAN DE VALDES,1-5,2015-03-23,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_9_3,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""",ALVARO DE BAZAN NARANJA,11-1,2015-01-31,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_7_1,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""","MARQUES DE SUANCES ""B""",7-0,2015-01-17,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_5_3,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""","MURIALDO ""B""",11-0,2014-12-20,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_13_2,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""",ALBERTO ALCOCER,3-1,2015-02-28,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_3_2,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""",ALBERTO ALCOCER,4-3,2014-11-29,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_15_3,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""","MURIALDO ""B""",6-3,2015-03-14,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_1_3,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""","CP M.JOSE DE LARRA ""C""",13-1,2014-11-15,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_futsal_559_11_3,https://example.org/partidos/campo/1359,"G. DIEGUEZ -LARRA ""A""","CP M.JOSE DE LARRA ""C""",3-1,2015-02-14,futsal,http://www.wikidata.org/entity/Q171401,deporte de equipo,http://commons.wikimedia.org/wiki/Special:FilePath/Futebol%20Salao%20Pan2007.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_2_2,https://example.org/partidos/campo/1630,ZACARIAS F- 7,MANDRAGORA,4-0,2014-10-19,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_8_3,https://example.org/partidos/campo/1638,ZACARIAS F- 7,COMPADRES - BAR SAN IGNACIO,1-3,2014-12-14,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_6_1,https://example.org/partidos/campo/1629,ZACARIAS F- 7,ALUCHE CITY,0-7,2014-11-23,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_3_3,https://example.org/partidos/campo/1637,ZACARIAS F- 7,SPARTAK DE AVILA,0-1,2014-10-26,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_10_2,https://example.org/partidos/campo/1630,ZACARIAS F- 7,BABA CADABRA FINIDI ES LA CABRA,2-1,2015-01-11,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_14_4,https://example.org/partidos/campo/1629,ZACARIAS F- 7,SPORTINGMATOZOIDE,4-0,2015-02-15,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_16_4,https://example.org/partidos/campo/1638,ZACARIAS F- 7,ATLETICO H G M,1-0,2015-03-01,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_seven-a-side%20football_163_13_5,https://example.org/partidos/campo/41,ZACARIAS F- 7,RED DEVILS,4-2,2015-02-08,seven-a-side football,http://www.wikidata.org/entity/Q16534667,deporte colectivo de balón de siete jugadores por equipo,http://commons.wikimedia.org/wiki/Special:FilePath/World%20Cup%20Peru.jpg
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_10_3,https://example.org/partidos/campo/376,B.J.C.,FUNDACION BALIA,46-21,2015-02-21,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_12_1,https://example.org/partidos/campo/376,B.J.C.,SALESIANOS ESTRECHO,30-22,2015-03-07,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_8_1,https://example.org/partidos/campo/376,B.J.C.,DISTRITO CARABANCHEL,35-26,2015-02-07,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_14_2,https://example.org/partidos/campo/376,B.J.C.,A.D. BALONCESTO ALUCHE,46-15,2015-03-21,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_2_4,https://example.org/partidos/campo/376,B.J.C.,APA J CIERVA AMIDECU,45-15,2014-11-22,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_4_3,https://example.org/partidos/campo/376,B.J.C.,APA CERVANTES AMIDECU,44-26,2014-12-13,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_491_6_2,https://example.org/partidos/campo/376,B.J.C.,EFBM FERNANDO MARTIN,43-21,2015-01-17,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_647_3_3,https://example.org/partidos/campo/581,FEFC STA. CATALINA,C.D. EL VALLE,27-16,2014-11-29,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_897_3_3,https://example.org/partidos/campo/581,FEFC STA. CATALINA,EUROPEO ALMAZAN,31-17,2015-02-27,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
https://example.org/partidos/partido/JDM%20GRUPO_basketball_897_5_1,https://example.org/partidos/campo/581,FEFC STA. CATALINA,LA TORRE ROSA CHACEL,22-17,2015-03-14,basketball,http://www.wikidata.org/entity/Q5372,deporte en el que se rebota una pelota y se arroja a través de un aro,http://commons.wikimedia.org/wiki/Special:FilePath/Dream%20Team%20at%20the%201992%20Summer%20Olympics.JPEG
